"","SRR1177997","SRR1177999","SRR1178002","SRR1178030","SRR1178040","SRR1178056"
"NM_001107518",406.355836024484,442.372090237636,425.820216465663,413.344592013543,410.130864832567,458.339380538054
"NM_001107520",802.018097416745,932.141190143591,736.842506235253,924.070367569261,906.366552116171,827.3918687635
"NM_001271493",33.4174207256977,8.507155581493,24.0274730294104,11.9099289224241,18.1273310423234,18.7077298178798
"NM_001191837",471.853980646852,401.051620270384,436.499093367623,419.649848501886,601.22314623706,484.700272554157
"NM_001141935",8.02018097416745,3.64592382063986,6.67429806372512,5.60467243408195,19.637941962517,10.204216264298
"NM_001100846",542.698912585331,528.65895399278,483.219179813699,537.347969617607,574.032149673575,774.670084731293
"NM_012999",880.883210329392,755.921538812664,759.535119651919,705.488142640065,1363.32635547474,1483.86311510001
"NM_001014020",73.518325596535,63.1960128910909,100.114470955877,74.962493805846,102.721542573166,119.049189750144
"NM_001108915",76.1917192545908,88.7174796355699,68.0778402499962,86.1718386740099,68.7327968688096,63.7763516518628
"NM_153300",110.945836809316,115.454254320262,110.793347857837,133.110970309446,126.891317296264,128.403054659084
"NM_001191624",312.787057992531,313.549448575028,307.017710931356,321.568080905452,212.9961397473,215.138892905617
"NM_001108486",384.968686760038,429.00370289529,373.760691568607,377.614805246271,527.958516607669,421.774272257653
"NM_001025681",257.982488002386,337.855607379294,250.953607196065,194.762367084348,376.897424588308,300.174028441434
"NM_052807",21.3871492644465,8.507155581493,10.6788769019602,8.40700865112292,22.6591638029043,13.6056216857307
"NM_001191625",78.8651129126466,58.3347811302377,56.064103735291,79.8665821856677,66.4668804885192,77.3819733375935
"NM_001107523",1080.05103785455,882.313564594846,835.622117578385,798.665821856677,944.887130581108,727.900760186594
"NM_001107527",261.99257848947,239.415664222017,248.283887970575,255.012595750729,255.293245512721,227.89416323599
"NM_001115039",283.379727753917,318.410680335881,300.34341286763,324.370417122493,277.952409315626,311.22859606109
"NM_001191949",2.67339365805582,1.21530794021329,2.66971922549005,4.20350432556146,1.51061092019362,3.40140542143268
"NM_001108489",498.58791722741,458.171093460409,504.576933617619,403.5364152539,543.819931269703,404.767245150489
"NM_001106272",864.842848381057,947.940193366363,839.62669641662,929.675040003343,1023.43889843118,949.842463935076
"NM_198767",586.809907943252,697.586757682426,711.480173593098,786.055308879993,845.186809848329,818.888355209918
"NM_053309",201.841221183214,149.482876646234,184.210626558813,159.032580317075,135.954982817426,170.070271071634
"NM_001011932",866.179545210085,851.930866089514,830.282679127405,912.160438646837,949.418963341689,912.427004299317
"NM_001107533",69.5082351094512,47.3970096683182,44.0503672205858,50.4420519067375,83.083600610649,56.9735408089974
"NM_001107534",221.891673618633,219.970737178605,244.279309132339,304.053479548946,211.485528827107,218.54029832705
"NM_001105749",94.9054748609815,61.9807049508776,104.119049794112,74.962493805846,88.3707388313267,59.5245948750719
"NM_001170432",263.329275318498,266.15243890671,286.99481674018,344.68735469604,96.6790988923916,75.6812706268772
"NM_001007630",1288.5757431829,1108.36084147452,1166.66730153915,1189.59172413389,1394.29387933871,1433.69238513388
"NM_053524",359.571447008507,436.29555053657,208.238099588224,467.990148245842,996.247901867691,884.365409572497
"NM_145774",415.71271382768,459.386401400622,432.494514529388,411.943423905023,173.720255822266,119.049189750144
"NM_001013897",237.932035566968,221.186045118818,254.9581860343,311.059320091548,299.856267658433,366.501434159372
"NM_001108491",227.238460934744,192.018654553699,261.632484098025,272.527197107235,64.2009641082288,62.0756489411465
"NM_001024885",197.83113069613,192.018654553699,174.866609269598,191.259446813046,175.986172202557,160.716406162694
"NM_017198",264.665972147526,216.324813357965,292.33425519116,152.727323828733,166.922506681395,151.362541253754
"NM_053417",26.7339365805582,42.535777907465,37.3760691568607,34.3286186587519,51.360771286583,38.2658109911177
"NM_001034921",143.026560705986,153.128800466874,166.857451593128,138.715642743528,154.082313859749,114.797432973353
"NM_001108493",113.619230467372,164.066571928794,124.141943985287,146.422067340391,93.6578770520043,90.1372436679661
"NM_153473",101.588959006121,127.607333722395,145.499697789208,92.4770951623521,158.61414662033,130.954108725158
"NM_012910",69.5082351094512,83.8562478747168,69.4126998627413,74.962493805846,93.6578770520043,73.9805679161608
"NM_017204",16.0403619483349,4.86123176085315,10.6788769019602,21.0175216278073,7.55305460096809,7.65316219822354
"NM_080786",4523.38206943044,4548.89762021833,3795.0058790341,4595.8313959472,3821.84562808985,4162.46988447825
"NM_053366",1157.57945393817,1271.2121054631,1253.43317636758,1363.33656959043,1651.09773577162,1835.05822486293
"NM_001191602",169.760497286544,162.85126398858,186.880345784303,187.756526541745,213.751445207397,239.799082211004
"NM_001108494",626.910812814089,741.337843530105,656.750929470552,737.715009136036,677.508997706838,625.858597543614
"NM_001107539",606.860360378671,1001.41374273575,1059.87853251955,1175.58004304869,1330.09291523048,1453.25046630711
"NM_031074",2315.15890787634,1505.76653792426,1412.28147028424,1438.29906339628,2722.876183649,1865.67087365583
"NM_001107540",200.504524354186,224.831968939458,250.953607196065,244.503834936825,182.028615883331,187.927649534156
"NM_001108496",684.388776462289,656.266287715175,708.810454367608,760.834282926624,833.857227946877,838.446436383156
"NM_033234",3220.10266112823,5544.23482325301,3321.13071650962,5334.94757319175,4376.99514126101,5177.7894027759
"NM_001100582",1188.32348100581,1455.93891237552,1139.97010928425,1162.969530072,1123.13921916395,729.60146289731
"NM_001106290",1096.09139980289,1017.21274595852,1021.16760374994,1024.25388732848,878.420250092589,1110.55887009777
"NM_001107547",1116.1418522383,1023.28928565959,1022.50246336269,839.299697003771,786.272983960778,752.560949491981
"NM_001134970",652.308052565619,698.80206562264,583.333650769576,604.60403882659,706.210605190517,640.314570584702
"NM_031544",25.3972397515303,21.8755429238392,17.3531749656853,21.7181056820675,15.1061092019362,22.9594865946706
"NM_001106288",695.082351094512,663.558135356454,632.723456441141,699.883470205983,738.688739974679,677.730030220462
"NM_001079884",46.7843890159768,82.6409399345035,77.4218575392114,56.0467243408195,77.0411569298745,96.9400545108314
"NM_001139508",359.571447008507,510.42933488958,511.251231681344,588.490605578604,237.165914470398,270.411731003898
"NM_001198589",129.659592415707,132.468565483248,106.788769019602,83.3695024569689,61.1797422678415,102.04216264298
"NM_020656",359.571447008507,431.434318775717,367.086393504882,379.716557409052,264.356911033883,293.371217598569
"NM_001014022",77.5284160836187,65.6266287715175,76.0869979264664,76.3636619143665,88.3707388313267,78.2323246929517
"NM_017229",1231.0977795347,1164.26500672433,995.805271107788,1195.89698062224,1040.8109240134,749.159544070548
"NM_001106285",216.544886302521,340.28622325972,307.017710931356,367.806628486628,184.294532263621,142.008676344814
"NM_080781",2001.03515305478,2053.87041896045,2027.65175175969,2059.71711952512,1818.77554791312,2193.05614546872
"NM_001013434",295.409999215168,240.630972162231,276.31593983822,269.724860890194,398.801282931115,401.365839729057
"NM_001108500",582.799817456168,605.223354226217,559.306177740165,547.15614637725,726.60385261313,734.703571029459
"NM_001108501",56.1412668191722,66.8419367117308,64.0732614117612,77.0642459686268,93.6578770520043,80.7833787590262
"NM_001079706",46.7843890159768,32.8133143857587,17.3531749656853,30.8256983874507,21.9038583428075,9.35386490893988
"NM_144748",306.103573847391,82.6409399345035,672.769244823492,329.975089556575,205.443085146332,427.72673174516
"NM_017100",10.6935746322233,20.6602349836259,12.0137365147052,36.4303708215326,13.5954982817426,6.80281084286536
"NM_001107548",40.1009048708373,31.5980064455454,45.3852268333308,35.0292027130122,92.9025715919075,76.5316219822354
"NM_001159493",58.814660477228,43.7510858476783,58.7338229607811,62.3519808291616,46.8289385260022,68.0281084286536
"NM_001134574",304.766877018363,328.133143857587,327.040605122531,269.724860890194,367.078453607049,343.541947564701
"NM_001011935",1074.70425053844,1229.89163549585,1314.83671855385,1213.41158197874,985.673625426336,1095.25254570132
"NM_001012469",20.0504524354186,20.6602349836259,34.7063499313706,8.40700865112292,33.2334402442596,25.5105406607451
"NM_001009645",22.7238460934744,53.4735493693846,32.0366307058806,56.0467243408195,15.1061092019362,8.5035135535817
"NM_001109154",54.8045699901443,24.3061588042657,44.0503672205858,25.2210259533688,46.8289385260022,39.966513701834
"NM_198736",32.0807238966698,49.8276255487447,46.7200864460758,44.8373794726556,34.7440511644532,20.4084325285961
"NM_001109156",173.770587773628,211.463581597112,236.270151455869,272.527197107235,116.317040854909,143.709379055531
"NM_001107552",161.740316312377,153.128800466874,165.522591980383,169.541341130979,156.348230240039,141.158324989456
"NM_001039608",384.968686760038,405.912852031238,344.393780088216,366.405460378107,444.874915997021,460.04008324877
"NM_001191631",16.0403619483349,2.43061588042657,14.6834557401953,2.80233621704097,6.04244368077447,6.80281084286536
"NM_022849",693.745654265485,204.171733955832,268.30678216175,463.786643920281,452.427970597989,521.265380834559
"NM_001004415",6.68348414513954,8.507155581493,9.34401728921517,7.00584054260243,3.02122184038724,1.70070271071634
"NM_001107555",171.097194115572,185.942114852633,193.554643848029,194.061783030087,216.017361587687,258.506812028884
"NM_001009706",995.839137625792,1150.89661938198,1134.63067083327,896.747589453111,634.45658648132,677.730030220462
"NM_001012068",122.976108270568,165.281879869007,157.513434303913,126.805713821104,76.2858514697777,130.954108725158
"NM_001143858",494.577826740326,543.242649275339,523.264968196049,608.106959097891,546.84115311009,539.12275929708
"NM_053767",28.0706334095861,23.0908508640524,17.3531749656853,28.0233621704097,38.5205784649373,26.3608920161033
"NM_012861",193.821040209047,274.659594488203,273.64622061273,203.169375735471,241.697747230979,210.887136128826
"NM_001025058",1.33669682902791,1.21530794021329,6.67429806372512,0.700584054260243,6.04244368077447,5.95245948750719
"NM_031811",1414.22524511153,1839.97622148292,1589.81779877932,1788.5910905264,860.292919050265,928.583680051122
"NM_001033691",446.456740895322,511.644642829794,423.150497240173,266.922524673153,385.205784649373,448.985515629114
"NM_001015024",58.814660477228,57.1194731900245,61.4035421862711,79.1659981314075,44.5630221457117,56.1231894536393
"NM_181480",446.456740895322,554.180420737259,433.829374142133,459.58313959472,373.876202747921,387.760218043326
"NM_001106319",564.086061849777,520.151798411287,512.586091294089,507.222855284416,561.947262312026,570.585759445332
"NM_001107564",49.4577826740326,31.5980064455454,36.0412095441157,51.843220015258,31.722829324066,37.4154596357595
"NM_001108512",624.237419156033,522.582414291713,592.677668058791,653.644922624807,728.114463533324,647.117381427568
"NM_001106321",3941.9189488033,5380.16825132422,4570.55931403896,4840.33523088402,2396.58422488717,2520.44141728162
"NM_001287134",1942.22049257755,2012.5499489932,1800.72561759304,1923.10322894437,1997.78294195606,1949.00530648093
"NM_001006998",9.35687780319536,29.1673905651189,30.7017710931356,28.72394622467,25.6803856432915,5.95245948750719
"NM_001108515",1879.39574161324,1674.69434161391,1611.17555258324,1723.4367734802,1919.23117410599,1914.9912522666
"NM_019167",1475.71329924681,1387.88166772357,1102.59404012739,1150.35901709532,2579.3681462306,2210.91352393124
"NM_172327",223.228370447661,258.86059126543,244.279309132339,280.233621704097,283.9948529964,376.70565042367
"NM_133424",4.01009048708373,10.9377714619196,10.6788769019602,10.5087608139036,3.02122184038724,3.40140542143268
"NM_134406",96.2421716900094,94.7940193366363,73.4172787009763,72.160157588805,140.486815578006,107.994622130488
"NM_001108516",582.799817456168,481.261944324461,548.627300838205,521.935120423881,595.180702556285,606.300516370376
"NM_001008305",306.103573847391,328.133143857587,323.036026284296,274.628949270015,379.163340968598,416.672164125504
"NM_053610",2563.78451807553,2529.05582358385,2275.93563973027,2586.55632832882,3446.45881442174,3682.87172005624
"NM_001082977",145.699954364042,134.899181363675,137.490540112738,128.907465983885,141.242121038103,119.899541105502
"NM_001011939",1677.55452043003,1544.65639201109,1515.0656604656,1535.68024693845,1149.57491026734,1119.06238365135
"NM_139337",720.479590846043,910.265647219751,820.93866183819,641.734993702383,495.480381823507,478.74781306665
"NM_021699",244.615519712107,250.353435683937,225.591274553909,256.413763859249,267.37813287427,255.105406607451
"NM_001109161",88.221990715842,131.253257543035,137.490540112738,128.206881929625,105.742764413553,91.8379463786824
"NM_134379",1700.2783665235,777.797081736503,1444.31810099012,1840.43431054166,2761.39676211393,2083.36082062752
"NM_138908",48.1210858450047,110.593022559409,70.7475594754863,25.921610007629,40.7864948452277,35.7147569250432
