"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001106368",556.129448860936,-1.50798573566746,0.173666715094486,3.25854655919244e-19,6.61923602014418e-17
"NM_022700",155.467231950034,-0.428639287546547,0.186835052145682,0.0100495027812447,0.0424102668311176
"NM_012959",154.166597653939,-3.8431314975496,1.27312037163755,7.04213474185112e-05,0.000806790339242661
"NM_001108902",168.526051931281,-0.566620839395443,0.208721804985567,0.00205138904378936,0.0123539466759105
"NM_001107514",834.229323026378,-0.356115364506028,0.154091858094205,0.0120671997701353,0.0488936828430913
"NM_001106265",1251.33859119442,0.536176503173489,0.168845889767969,0.000533724773932569,0.00430463355007225
"NM_001034147",265.958163585885,0.509885416928731,0.151229348148609,0.000291068245479849,0.00264364047893692
"NM_001047852",1207.96292217247,0.522501813494273,0.137874668834334,5.81279984720408e-05,0.00068147175123215
"NM_001011934",853.492636613405,0.352644951347243,0.137966529987929,0.00635021846297255,0.0298567901942474
"NM_001109136",992.405656372173,0.744626069019097,0.181031785587031,8.26783961790381e-06,0.000134565777941322
"NM_001100825",50.3526680672643,0.742395320603748,0.288491154882207,0.00183727223288361,0.0113425520724428
"NM_001007734",488.465890208087,1.17285093982379,0.377492757232858,0.000168211212743438,0.00167308384200465
"NM_001013144",876.954211618015,-0.869415315054531,0.13673397777417,3.52274195911418e-11,2.24160983820018e-09
"NM_053423",250.068881302497,-0.549443650355208,0.226241844715052,0.00474044132223707,0.0240968631793985
"NM_001108240",2412.32209682404,-0.355448904328825,0.116525227228854,0.00137775959638868,0.00903369001654475
"NM_001126088",296.14152543625,0.453222577990938,0.169852794830777,0.00338097737267553,0.0185051178187517
"NM_031318",57.565747551493,0.67526493766065,0.285355098497301,0.00379029886519334,0.0201900791291161
"NM_012697",2236.97939894267,-1.22059515858636,0.199026263435423,8.80643566981756e-11,5.0555641293632e-09
"NM_053491",52787.8745604978,-0.615085806711342,0.149553191194501,1.14859853066685e-05,0.000175580988124949
"NM_133561",1887.57647524006,-0.514100980838128,0.199400051966036,0.0035352158984002,0.0191205763107021
"NM_032063",85.4209703966023,-1.22015446205425,0.390157818765122,0.000148537366668897,0.00150431467317695
"NM_053590",2047.73952578286,0.533852443692546,0.11114343975253,5.98491677800144e-07,1.36836960878851e-05
"NM_001009687",198.260765401484,0.507720440458666,0.177854995567063,0.00162590318245035,0.0103087726988133
"NM_138870",125.703323439644,0.770799944332958,0.228554937417502,0.000139748164064095,0.00142762075145942
"NM_001106218",139.954433255058,0.782635411957582,0.282905669268022,0.00096913527313436,0.00687968809819775
"NM_001184973",87.7605596313634,2.57000312863464,0.48673468809868,6.66227707905223e-09,2.61612017791928e-07
"NM_183332",829.051557211101,0.691040974793861,0.19659620932924,0.000102842610139216,0.00110623878910442
"NM_001169142",668.715610538764,-1.24935306417773,0.367795198291299,5.59159054411861e-05,0.000658461214242195
"NR_037337",44.3570153351954,-1.38700679790193,0.484874716433042,0.000291964897690779,0.00264723194361175
"NR_031939",41.2256614303556,-1.3369670072629,0.432204482710673,0.000154916114728521,0.00155845611416892
"NR_031938",40.2730198619278,-0.832538187087753,0.46572431994323,0.00843966124707029,0.0372692900304362
"NR_031937",56.5551247009564,-1.19983721266406,0.509607641992762,0.00133165143843118,0.00878042081407527
