"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_031798",380.288823178632,-0.743677334971066,0.256131960285551,0.000174669527763062,0.0140712759175804
"NM_001191836",29.1528671408437,1.26127275043076,0.556231467952173,0.000744226123782158,0.0338712624942951
"NM_001107396",22.4825867854205,1.19091831099707,0.553362918113662,0.000991785791166635,0.0409631840867058
"NM_012551",191.957960015969,-0.0678462459404576,0.170856427666671,0.00124484263639943,0.0470725231314969
"NM_017061",91.4811407403945,-2.15270178728524,0.360062491848057,1.10310661460152e-10,9.14475383504658e-08
"NR_037391",42.1976920923281,1.43151723793305,0.424084448403105,2.97027071665205e-05,0.00444591771018877
"NM_130433",8839.88837028095,-1.44377311794927,0.322031734861238,3.20730694227912e-07,0.000104742869445279
"NM_001013189",1641.13427902843,-0.426132596600505,0.121878451814941,4.48738234375176e-05,0.00639539124722978
"NM_001013889",413.507837186029,-1.55062901279598,0.351409337688262,4.30167115054241e-07,0.000136350323498222
"NM_001004277",586.480489943164,-1.11543241341007,0.517726714173676,0.000905102182983292,0.0385544910119009
"NR_002597",85.4260102930577,1.07332707037071,0.23365136168837,2.17340102061971e-07,7.80758093307287e-05
"NM_001033985",221.239046485905,1.06851491625761,0.305766706452781,2.05188996227278e-05,0.00343154158153751
"NM_001107638",128.612822785551,0.892185149441617,0.43309235275229,0.0012873551475537,0.0478407807765044
"NM_001107644",269.22503727595,0.962925286277001,0.274711708544369,2.06968732300212e-05,0.00343154158153751
"NM_001008845",568.190307431775,0.640648656999873,0.296558670166255,0.00134428497580405,0.0491935446476195
"NM_001008833",633.339949483999,0.95509641298548,0.218016646342953,5.98569173499233e-07,0.000184307999508607
"NM_031021",76.561482974071,0.867695846685468,0.267212788391216,5.41717124608914e-05,0.00711961640476862
"NM_001008829",1454.48004368482,0.767735634313904,0.296371388149944,0.000375593202012467,0.0221189504813571
"NM_053293",704.23836594739,0.876426946794628,0.293755151539918,0.000125714302198117,0.0118844125858693
"NM_030832",3627.39602146958,-1.94957673883998,0.496600800108072,3.21593614166906e-06,0.000737407314867393
"NM_001191899",131.828684869981,1.14400673167733,0.472210440738628,0.00051309254730146,0.0264340326475858
